,Vehicle ID,Year,Class,Drive,Transmission,Engine Cylinders,Engine Displacement,Turbocharger,Supercharger,Fuel Type,Fuel Economy Score,Gasoline/Electricity Blended
33082,33397,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (variable gear ratios),6,3,0,0,Electricity,10,FALSE
33083,33429,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),4,2.5,0,0,Regular,6,FALSE
33084,33250,2013,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic (S6),8,5.7,0,0,Regular,3,FALSE
33085,33263,2013,Standard Sport Utility Vehicle 4WD,Part-time 4-Wheel Drive,Automatic (S6),8,5.7,0,0,Regular,2,FALSE
33086,33264,2013,Standard Sport Utility Vehicle 4WD,Part-time 4-Wheel Drive,Automatic (S6),8,5.7,0,0,Gasoline or E85,2,FALSE
33087,33121,2013,Minivan - 2WD,Front-Wheel Drive,Automatic (S6),4,2.7,0,0,Regular,5,FALSE
33088,33122,2013,Minivan - 2WD,Front-Wheel Drive,Automatic (S6),6,3.5,0,0,Regular,5,FALSE
33089,33123,2013,Minivan - 4WD,All-Wheel Drive,Automatic (S6),6,3.5,0,0,Regular,4,FALSE
33090,33115,2013,Small Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 4-Speed,4,2.7,0,0,Regular,5,FALSE
33091,33113,2013,Small Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 5-Speed,6,4,0,0,Regular,4,FALSE
33092,33116,2013,Small Pickup Trucks 2WD,Rear-Wheel Drive,Manual 5-Speed,4,2.7,0,0,Regular,6,FALSE
33093,33114,2013,Small Pickup Trucks 2WD,Rear-Wheel Drive,Manual 6-Speed,6,4,0,0,Regular,4,FALSE
33094,33119,2013,Small Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic 4-Speed,4,2.7,0,0,Regular,4,FALSE
33095,33117,2013,Small Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic 5-Speed,6,4,0,0,Regular,4,FALSE
33096,33120,2013,Small Pickup Trucks 4WD,Part-time 4-Wheel Drive,Manual 5-Speed,4,2.7,0,0,Regular,4,FALSE
33097,33118,2013,Small Pickup Trucks 4WD,Part-time 4-Wheel Drive,Manual 6-Speed,6,4,0,0,Regular,4,FALSE
33098,33194,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic (S5),6,4,0,0,Regular,4,FALSE
33099,33195,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic (S6),8,4.6,0,0,Regular,4,FALSE
33100,33196,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic (S6),8,5.7,0,0,Regular,3,FALSE
33101,33210,2013,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic (S6),8,4.6,0,0,Regular,3,FALSE
33102,33211,2013,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic (S6),8,5.7,0,0,Regular,3,FALSE
33103,33212,2013,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic (S6),8,5.7,0,0,Gasoline or E85,3,FALSE
33104,32551,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),4,2.7,0,0,Regular,6,FALSE
33105,32552,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),6,3.5,0,0,Regular,5,FALSE
33106,32553,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),4,2.7,0,0,Regular,5,FALSE
33107,32554,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),6,3.5,0,0,Regular,5,FALSE
33108,33289,2013,Compact Cars,Front-Wheel Drive,Automatic 4-Speed,4,1.5,0,0,Regular,8,FALSE
33109,33290,2013,Compact Cars,Front-Wheel Drive,Manual 5-Speed,4,1.5,0,0,Regular,8,FALSE
33110,32954,2013,Compact Cars,Front-Wheel Drive,Auto(AM-S6),4,2,1,0,Premium,6,FALSE
33111,32953,2013,Compact Cars,Front-Wheel Drive,Automatic (S6),5,2.5,0,0,Regular,6,FALSE
33112,32957,2013,Compact Cars,Front-Wheel Drive,Manual 5-Speed,5,2.5,0,0,Regular,6,FALSE
33113,32786,2013,Compact Cars,Front-Wheel Drive,Manual 6-Speed,4,2,1,0,Premium,6,FALSE
33114,32903,2013,Subcompact Cars,Front-Wheel Drive,Auto(AM-S6),4,2,1,0,Premium,6,FALSE
33115,32902,2013,Subcompact Cars,Front-Wheel Drive,Automatic (S6),5,2.5,0,0,Regular,6,FALSE
33116,32776,2013,Subcompact Cars,Front-Wheel Drive,Manual 6-Speed,4,2,1,0,Premium,6,FALSE
33117,32205,2013,Compact Cars,Front-Wheel Drive,Auto(AM-S6),4,2,1,0,Premium,6,FALSE
33118,32206,2013,Compact Cars,Front-Wheel Drive,Automatic (S6),6,3.6,0,0,Premium,5,FALSE
33119,32218,2013,Compact Cars,Front-Wheel Drive,Manual 6-Speed,4,2,1,0,Premium,6,FALSE
33120,32207,2013,Compact Cars,All-Wheel Drive,Automatic (S6),6,3.6,0,0,Premium,5,FALSE
33121,32570,2013,Subcompact Cars,Front-Wheel Drive,Auto(AM-S6),4,2,1,0,Premium,6,FALSE
33122,32952,2013,Compact Cars,Front-Wheel Drive,Automatic (S6),5,2.5,0,0,Regular,7,FALSE
33123,32956,2013,Compact Cars,Front-Wheel Drive,Manual 5-Speed,5,2.5,0,0,Regular,7,FALSE
33124,32587,2013,Compact Cars,All-Wheel Drive,Manual 6-Speed,4,2,1,0,Premium,5,FALSE
33125,32586,2013,Compact Cars,Front-Wheel Drive,Auto(AM-S6),4,2,1,0,Premium,7,FALSE
33126,32955,2013,Compact Cars,Front-Wheel Drive,Manual 6-Speed,4,2,1,0,Premium,6,FALSE
33127,32613,2013,Compact Cars,Front-Wheel Drive,Auto(AM-S6),4,2,1,0,Premium,7,FALSE
33128,32720,2013,Compact Cars,Front-Wheel Drive,Automatic (S6),4,2,0,0,Regular,6,FALSE
33129,32991,2013,Compact Cars,Front-Wheel Drive,Automatic (S6),5,2.5,0,0,Regular,7,FALSE
33130,32721,2013,Compact Cars,Front-Wheel Drive,Manual 5-Speed,4,2,0,0,Regular,7,FALSE
33131,32992,2013,Compact Cars,Front-Wheel Drive,Manual 5-Speed,5,2.5,0,0,Regular,7,FALSE
33132,32614,2013,Compact Cars,Front-Wheel Drive,Manual 6-Speed,4,2,1,0,Premium,7,FALSE
33133,33366,2013,Compact Cars,Front-Wheel Drive,Auto(AM-S7),4,1.4,1,0,Premium,10,FALSE
33134,33013,2013,Small Station Wagons,Front-Wheel Drive,Automatic (S6),5,2.5,0,0,Regular,7,FALSE
33135,33014,2013,Small Station Wagons,Front-Wheel Drive,Manual 5-Speed,5,2.5,0,0,Regular,7,FALSE
33136,32616,2013,Midsize Cars,Front-Wheel Drive,Auto(AM-S6),6,3.6,0,0,Premium,6,FALSE
33137,32719,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),5,2.5,0,0,Regular,6,FALSE
33138,32718,2013,Midsize Cars,Front-Wheel Drive,Manual 5-Speed,5,2.5,0,0,Regular,7,FALSE
33139,32812,2013,Minivan - 2WD,Front-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Gasoline or E85,5,FALSE
33140,32631,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),4,2,1,0,Premium,6,FALSE
33141,32630,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Manual 6-Speed,4,2,1,0,Premium,5,FALSE
33142,32633,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),4,2,1,0,Premium,6,FALSE
33143,32738,2013,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),6,3.6,0,0,Premium,4,FALSE
33144,32737,2013,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),6,3,0,1,Premium,5,FALSE
33145,32589,2013,Compact Cars,Front-Wheel Drive,Automatic (S5),5,2.5,1,0,Regular,6,FALSE
33146,32590,2013,Compact Cars,Front-Wheel Drive,Manual 6-Speed,5,2.5,1,0,Regular,6,FALSE
33147,32571,2013,Subcompact Cars,Front-Wheel Drive,Automatic (S5),5,2.5,1,0,Regular,5,FALSE
33148,32588,2013,Compact Cars,All-Wheel Drive,Automatic (S6),6,3,1,0,Regular,5,FALSE
33149,32592,2013,Compact Cars,All-Wheel Drive,Automatic (S6),5,2.5,1,0,Regular,6,FALSE
33150,32591,2013,Compact Cars,Front-Wheel Drive,Automatic (S6),5,2.5,1,0,Regular,6,FALSE
33151,32618,2013,Midsize Cars,All-Wheel Drive,Automatic (S6),6,3,1,0,Regular,5,FALSE
33152,32722,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),6,3.2,0,0,Regular,6,FALSE
33153,32643,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),6,3,1,0,Regular,5,FALSE
33154,32751,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),6,3.2,0,0,Regular,5,FALSE
33155,32830,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),6,3.2,0,0,Regular,5,FALSE
33156,32642,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),6,3,1,0,Regular,5,FALSE
33157,32750,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),6,3.2,0,0,Regular,5,FALSE
33158,32831,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),6,3.2,0,0,Regular,5,FALSE
33159,32213,2013,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),6,3.2,0,0,Regular,4,FALSE
33160,32212,2013,Standard Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),6,3.2,0,0,Regular,4,FALSE
33161,33378,2013,Special Purpose Vehicle 2WD,Rear-Wheel Drive,Automatic 4-Speed,8,4.6,0,0,Regular,3,FALSE
33162,33566,2014,Compact Cars,Front-Wheel Drive,Automatic (S5),4,2,0,0,Premium,7,FALSE
33163,33567,2014,Compact Cars,Front-Wheel Drive,Manual 6-Speed,4,2.4,0,0,Premium,6,FALSE
33164,33607,2014,Compact Cars,Front-Wheel Drive,Auto(AV-S7),4,1.5,0,0,Premium,9,FALSE
33165,33590,2014,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),6,3.5,0,0,Premium,6,FALSE
33166,33592,2014,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),6,3.5,0,0,Premium,5,FALSE
33167,33523,2014,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),6,3.5,0,0,Premium,6,FALSE
33168,33524,2014,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),6,3.5,0,0,Premium,5,FALSE
33169,33517,2014,Midsize Cars,Front-Wheel Drive,Automatic (S6),6,3.5,0,0,Premium,6,FALSE
33170,34596,2014,Midsize Cars,All-Wheel Drive,Automatic (S7),6,3.5,0,0,Premium,8,FALSE
33171,34341,2014,Midsize Cars,Front-Wheel Drive,Automatic (S6),6,3.5,0,0,Premium,6,FALSE
33172,34342,2014,Midsize Cars,All-Wheel Drive,Automatic (S6),6,3.7,0,0,Premium,5,FALSE
33173,34343,2014,Midsize Cars,All-Wheel Drive,Manual 6-Speed,6,3.7,0,0,Premium,5,FALSE
33174,34334,2014,Compact Cars,Front-Wheel Drive,Automatic (S5),4,2.4,0,0,Premium,7,FALSE
33175,34336,2014,Compact Cars,Front-Wheel Drive,Automatic (S5),6,3.5,0,0,Premium,6,FALSE
33176,34335,2014,Compact Cars,Front-Wheel Drive,Manual 6-Speed,4,2.4,0,0,Premium,6,FALSE
33177,34360,2014,Small Station Wagons,Front-Wheel Drive,Automatic (S5),4,2.4,0,0,Premium,6,FALSE
33178,33448,2014,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),12,5.9,0,0,Premium,2,FALSE
33179,33450,2014,Subcompact Cars,Rear-Wheel Drive,Automatic (S6),12,5.9,0,0,Premium,2,FALSE
33180,34329,2014,Two Seaters,Rear-Wheel Drive,Auto(AM7),8,4.7,0,0,Premium,3,FALSE
33181,34328,2014,Two Seaters,Rear-Wheel Drive,Manual 6-Speed,8,4.7,0,0,Premium,2,FALSE
33182,34331,2014,Two Seaters,Rear-Wheel Drive,Auto(AM7),8,4.7,0,0,Premium,3,FALSE
33183,34330,2014,Two Seaters,Rear-Wheel Drive,Manual 6-Speed,8,4.7,0,0,Premium,2,FALSE
33184,33449,2014,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),12,5.9,0,0,Premium,2,FALSE
33185,33799,2014,Compact Cars,Front-Wheel Drive,Auto(AV-S8),4,2,1,0,Premium,7,FALSE
33186,33798,2014,Compact Cars,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium or E85,6,FALSE
33187,33800,2014,Compact Cars,All-Wheel Drive,Manual 6-Speed,4,2,1,0,Premium,7,FALSE
33188,33783,2014,Subcompact Cars,Front-Wheel Drive,Auto(AV-S8),4,2,1,0,Premium,7,FALSE
33189,33782,2014,Subcompact Cars,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium or E85,6,FALSE
33190,33781,2014,Subcompact Cars,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium or E85,6,FALSE
33191,33784,2014,Subcompact Cars,All-Wheel Drive,Manual 6-Speed,4,2,1,0,Premium,7,FALSE
33192,33834,2014,Midsize Cars,Front-Wheel Drive,Auto(AV-S8),4,2,1,0,Premium,7,FALSE
33193,33833,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),6,3,0,1,Premium,5,FALSE
33194,33835,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium,6,FALSE
33195,33832,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),6,3,0,1,Premium,5,FALSE
33196,33826,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),8,4,1,0,Premium,5,FALSE
33197,33831,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),6,3,0,1,Premium,5,FALSE
33198,33849,2014,Large Cars,All-Wheel Drive,Automatic (S8),8,4,1,0,Premium,4,FALSE
33199,33850,2014,Large Cars,All-Wheel Drive,Automatic (S8),6,3,0,1,Premium,5,FALSE
33200,33851,2014,Large Cars,All-Wheel Drive,Automatic (S8),12,6.3,0,0,Premium,3,FALSE
33201,33855,2014,Small Station Wagons,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium or E85,6,FALSE
33202,33874,2014,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),6,3,0,1,Premium,5,FALSE
33203,33875,2014,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium or E85,6,FALSE
33204,33873,2014,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
33205,33891,2014,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),6,3,0,1,Premium,4,FALSE
33206,33441,2014,Two Seaters,All-Wheel Drive,Auto(AM-S7),10,5.2,0,0,Premium,3,FALSE
33207,33443,2014,Two Seaters,All-Wheel Drive,Auto(AM-S7),8,4.2,0,0,Premium,3,FALSE
33208,33445,2014,Two Seaters,All-Wheel Drive,Manual 6-Speed,10,5.2,0,0,Premium,2,FALSE
33209,33447,2014,Two Seaters,All-Wheel Drive,Manual 6-Speed,8,4.2,0,0,Premium,2,FALSE
33210,33440,2014,Two Seaters,All-Wheel Drive,Auto(AM-S7),10,5.2,0,0,Premium,3,FALSE
33211,33442,2014,Two Seaters,All-Wheel Drive,Auto(AM-S7),8,4.2,0,0,Premium,3,FALSE
33212,33444,2014,Two Seaters,All-Wheel Drive,Manual 6-Speed,10,5.2,0,0,Premium,2,FALSE
33213,33446,2014,Two Seaters,All-Wheel Drive,Manual 6-Speed,8,4.2,0,0,Premium,2,FALSE
33214,33638,2014,Subcompact Cars,All-Wheel Drive,Auto(AM-S7),8,4.2,0,0,Premium,4,FALSE
33215,33911,2014,Subcompact Cars,All-Wheel Drive,Auto(AM-S7),8,4.2,0,0,Premium,4,FALSE
33216,33830,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),8,4,1,0,Premium,4,FALSE
33217,33796,2014,Compact Cars,All-Wheel Drive,Auto(AM-S7),6,3,0,1,Premium,5,FALSE
33218,33797,2014,Compact Cars,All-Wheel Drive,Manual 6-Speed,6,3,0,1,Premium,5,FALSE
33219,33778,2014,Subcompact Cars,All-Wheel Drive,Auto(AM-S7),6,3,0,1,Premium,5,FALSE
33220,33780,2014,Subcompact Cars,All-Wheel Drive,Manual 6-Speed,6,3,0,1,Premium,5,FALSE
33221,33779,2014,Subcompact Cars,All-Wheel Drive,Auto(AM-S7),6,3,0,1,Premium,5,FALSE
33222,33829,2014,Midsize Cars,All-Wheel Drive,Auto(AM-S7),8,4,1,0,Premium,5,FALSE
33223,33828,2014,Midsize Cars,All-Wheel Drive,Auto(AM-S7),8,4,1,0,Premium,5,FALSE
33224,33827,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),8,4,1,0,Premium,4,FALSE
33225,34229,2014,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),6,3,0,1,Premium,4,FALSE
33226,33639,2014,Subcompact Cars,All-Wheel Drive,Auto(AM-S6),4,2,1,0,Premium,7,FALSE
33227,33613,2014,Two Seaters,All-Wheel Drive,Auto(AM-S6),4,2,1,0,Premium,7,FALSE
33228,33514,2014,Compact Cars,All-Wheel Drive,Automatic (S8),12,6,1,0,Premium or E85,2,FALSE
33229,33919,2014,Compact Cars,All-Wheel Drive,Automatic (S8),8,4,1,0,Premium,4,FALSE
33230,33541,2014,Subcompact Cars,All-Wheel Drive,Automatic (S8),12,6,1,0,Premium or E85,2,FALSE
33231,33540,2014,Subcompact Cars,All-Wheel Drive,Automatic (S8),12,6,1,0,Premium or E85,2,FALSE
33232,33785,2014,Subcompact Cars,All-Wheel Drive,Automatic (S8),8,4,1,0,Premium,3,FALSE
33233,33548,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),12,6,1,0,Premium or E85,2,FALSE
33234,34310,2014,Midsize Cars,Rear-Wheel Drive,Automatic (S8),8,6.8,1,0,Premium,1,FALSE
33235,34695,2014,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
33236,34725,2014,Subcompact Cars,Rear-Wheel Drive,Manual 6-Speed,4,2,1,0,Premium,7,FALSE
33237,34046,2014,Compact Cars,Rear-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
33238,34158,2014,Compact Cars,Rear-Wheel Drive,Manual 6-Speed,4,2,1,0,Premium,7,FALSE
33239,34047,2014,Compact Cars,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
33240,34050,2014,Compact Cars,Rear-Wheel Drive,Automatic (S8),4,2,1,0,Diesel,9,FALSE
33241,34051,2014,Compact Cars,All-Wheel Drive,Automatic (S8),4,2,1,0,Diesel,9,FALSE
33242,34101,2014,Small Station Wagons,All-Wheel Drive,Automatic (S8),4,2,1,0,Diesel,9,FALSE
33243,34155,2014,Compact Cars,Rear-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
33244,34156,2014,Compact Cars,Rear-Wheel Drive,Manual 6-Speed,4,2,1,0,Premium,7,FALSE
33245,34157,2014,Compact Cars,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
33246,34192,2014,Large Cars,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
33247,33522,2014,Small Station Wagons,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
33248,34048,2014,Compact Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
33249,34142,2014,Compact Cars,Rear-Wheel Drive,Manual 6-Speed,6,3,1,0,Premium,6,FALSE
33250,34049,2014,Compact Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
33251,34159,2014,Compact Cars,All-Wheel Drive,Manual 6-Speed,6,3,1,0,Premium,6,FALSE
33252,34096,2014,Large Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
33253,34718,2014,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
33254,34267,2014,Compact Cars,Rear-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
33255,34268,2014,Compact Cars,Rear-Wheel Drive,Manual 6-Speed,4,2,1,0,Premium,7,FALSE
33256,34857,2014,Subcompact Cars,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium,6,FALSE
33257,34269,2014,Compact Cars,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
33258,34783,2014,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
33259,34270,2014,Compact Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
33260,34271,2014,Compact Cars,Rear-Wheel Drive,Manual 6-Speed,6,3,1,0,Premium,6,FALSE
33261,34272,2014,Compact Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
33262,34273,2014,Compact Cars,All-Wheel Drive,Manual 6-Speed,6,3,1,0,Premium,6,FALSE
33263,34072,2014,Midsize Cars,Rear-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
33264,34170,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
33265,34172,2014,Midsize Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Diesel,8,FALSE
33266,34173,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Diesel,8,FALSE
33267,34073,2014,Midsize Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
33268,34143,2014,Midsize Cars,Rear-Wheel Drive,Manual 6-Speed,6,3,1,0,Premium,6,FALSE
33269,34193,2014,Large Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
33270,34171,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
33271,34097,2014,Large Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
33272,34174,2014,Midsize Cars,Rear-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,5,FALSE
33273,34194,2014,Large Cars,Rear-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
33274,34175,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
33275,34195,2014,Large Cars,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
33276,33484,2014,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
33277,33483,2014,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
33278,33487,2014,Compact Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
33279,33511,2014,Subcompact Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
33280,33510,2014,Subcompact Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
33281,33515,2014,Compact Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
33282,33513,2014,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,5,FALSE
33283,33512,2014,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,5,FALSE
33284,33516,2014,Compact Cars,Rear-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,5,FALSE
33285,33486,2014,Subcompact Cars,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
33286,33485,2014,Subcompact Cars,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
33287,33488,2014,Compact Cars,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
33288,34098,2014,Large Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
33289,34099,2014,Large Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
33290,34144,2014,Large Cars,All-Wheel Drive,Automatic (S8),6,3,1,0,Premium,5,FALSE
33291,34196,2014,Large Cars,Rear-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,5,FALSE
33292,34198,2014,Large Cars,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
33293,34197,2014,Large Cars,Rear-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
33294,34199,2014,Large Cars,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
33295,34204,2014,Large Cars,Rear-Wheel Drive,Automatic (S8),12,6,1,0,Premium,2,FALSE
33296,34431,2014,Compact Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,7,FALSE
33297,34433,2014,Midsize Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,7,FALSE
33298,34438,2014,Large Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
33299,34201,2014,Large Cars,Rear-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
33300,34203,2014,Large Cars,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
33301,34200,2014,Large Cars,Rear-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
33302,34202,2014,Large Cars,All-Wheel Drive,Automatic (S8),8,4.4,1,0,Premium,4,FALSE
33303,35207,2014,Subcompact Cars,Rear-Wheel Drive,Automatic (A1),6,3,0,0,Electricity,10,FALSE
33304,35279,2014,Subcompact Cars,Rear-Wheel Drive,Automatic (A1),2,0.6,0,0,Premium Gas or Electricity,10,FALSE
33305,35599,2014,Subcompact Cars,All-Wheel Drive,Automatic 6-Speed,3,1.5,1,0,Premium and Electricity,9,TRUE
33306,34726,2014,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),6,3,1,0,Premium,6,FALSE
33307,34727,2014,Subcompact Cars,Rear-Wheel Drive,Manual 6-Speed,6,3,1,0,Premium,6,FALSE
33308,33662,2014,Midsize Cars,Rear-Wheel Drive,Auto(AM-S7),8,4.4,1,0,Premium,3,FALSE
33309,33661,2014,Midsize Cars,Rear-Wheel Drive,Manual 6-Speed,8,4.4,1,0,Premium,3,FALSE
33310,33545,2014,Subcompact Cars,Rear-Wheel Drive,Auto(AM-S7),8,4.4,1,0,Premium,3,FALSE
33311,33544,2014,Subcompact Cars,Rear-Wheel Drive,Manual 6-Speed,8,4.4,1,0,Premium,3,FALSE
33312,33543,2014,Subcompact Cars,Rear-Wheel Drive,Auto(AM-S7),8,4.4,1,0,Premium,3,FALSE
33313,33542,2014,Subcompact Cars,Rear-Wheel Drive,Manual 6-Speed,8,4.4,1,0,Premium,3,FALSE
33314,33547,2014,Compact Cars,Rear-Wheel Drive,Auto(AM-S7),8,4.4,1,0,Premium,3,FALSE
33315,33546,2014,Compact Cars,Rear-Wheel Drive,Manual 6-Speed,8,4.4,1,0,Premium,3,FALSE
33316,33552,2014,Large Cars,Rear-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
33317,33521,2014,Large Cars,All-Wheel Drive,Automatic (S8),4,2,1,0,Premium,7,FALSE
33318,33491,2014,Large Cars,All-Wheel Drive,Automatic (S6),6,3,1,0,Premium,5,FALSE
